# OUI	Vendor	(generated by tools/make-oui-table.sh from TShark (Wireshark) 4.4.6 (v4.4.6-0-gaebb20483889).)
D8:DC:40	Apple, Inc.
D8:DD:FD	Texas Instruments
D8:DE:3A	Apple, Inc.
D8:E5:93	Apple, Inc.
D8:EB:46	Google, Inc.
D8:EC:5E	Belkin International Inc.
D8:F1:5B	Espressif Inc.
D8:FB:D6	Amazon Technologies Inc.
DA:A1:19	Google, Inc.
DC:06:75	Espressif Inc.
DC:08:0F	Apple, Inc.
DC:0C:5C	Apple, Inc.
DC:10:57	Apple, Inc.
DC:1E:D5	Espressif Inc.
DC:2B:2A	Apple, Inc.
DC:2B:61	Apple, Inc.
DC:2F:FA	GE Lighting
DC:37:14	Apple, Inc.
DC:41:5F	Apple, Inc.
DC:45:B8	Apple, Inc.
DC:4F:22	Espressif Inc.
DC:52:85	Apple, Inc.
DC:53:92	Apple, Inc.
DC:54:75	Espressif Inc.
DC:54:D7	Amazon Technologies Inc.
DC:56:E7	Apple, Inc.
DC:6D:BC	Apple, Inc.
DC:71:D0	Apple, Inc.
DC:80:84	Apple, Inc.
DC:86:D8	Apple, Inc.
DC:8E:95	Silicon Laboratories
DC:91:BF	Amazon Technologies Inc.
DC:95:66	Apple, Inc.
DC:9B:9C	Apple, Inc.
DC:9E:8F	Apple, Inc.
DC:A0:D0	Amazon Technologies Inc.
DC:A4:CA	Apple, Inc.
DC:A9:04	Apple, Inc.
DC:B3:B4	Honeywell Environmental & Combustion Controls (Tianjin) Co., Ltd.
DC:B5:4F	Apple, Inc.
DC:BE:04	Texas Instruments
DC:C0:EB	Assa Abloy Côte Picarde
DC:CD:66	NXP Semiconductor (Tianjin) LTD.
DC:D3:A2	Apple, Inc.
DC:DA:0C	Espressif Inc.
DC:E5:5B	Google, Inc.
DC:F3:1C	Texas Instruments
DC:F4:CA	Apple, Inc.
E0:2B:96	Apple, Inc.
E0:33:8E	Apple, Inc.
E0:51:24	NXP Semiconductors
E0:5A:1B	Espressif Inc.
E0:5F:45	Apple, Inc.
E0:62:34	Texas Instruments
E0:66:78	Apple, Inc.
E0:6D:17	Apple, Inc.
E0:79:8D	Silicon Laboratories
E0:7D:EA	Texas Instruments
E0:89:7E	Apple, Inc.
E0:92:5C	Apple, Inc.
E0:92:8F	Texas Instruments
E0:98:06	Espressif Inc.
E0:AC:CB	Apple, Inc.
E0:B5:2D	Apple, Inc.
E0:B5:5F	Apple, Inc.
E0:B7:63	Bosch Automotive Products (Suzhou) Co., Ltd. Changzhou Branch
E0:B9:BA	Apple, Inc.
E0:BD:A0	Apple, Inc.
E0:BF:B2	Apple, Inc.
E0:C3:EA	Apple, Inc.
E0:C7:67	Apple, Inc.
E0:C7:9D	Texas Instruments
E0:C9:7A	Apple, Inc.
E0:CB:1D	Amazon Technologies Inc.
E0:D7:BA	Texas Instruments
E0:E2:E6	Espressif Inc.
E0:E5:CF	Texas Instruments
E0:EB:40	Apple, Inc.
E0:F5:C6	Apple, Inc.
E0:F7:28	Amazon Technologies Inc.
E0:F8:47	Apple, Inc.
E0:FF:F1	Texas Instruments
E4:06:BF	Silicon Laboratories
E4:15:F6	Texas Instruments
E4:25:E7	Apple, Inc.
E4:2B:34	Apple, Inc.
E4:50:EB	Apple, Inc.
E4:52:1E	Texas Instruments
E4:5D:39	Texas Instruments
E4:5E:1B	Google, Inc.
E4:65:B8	Espressif Inc.
E4:76:84	Apple, Inc.
E4:8B:7F	Apple, Inc.
E4:90:FD	Apple, Inc.
E4:98:D6	Apple, Inc.
E4:9A:79	Apple, Inc.
E4:9A:DC	Apple, Inc.
E4:9C:67	Apple, Inc.
E4:B0:63	Espressif Inc.
E4:B2:FB	Apple, Inc.
E4:B3:23	Espressif Inc.
E4:C6:3D	Apple, Inc.
E4:CE:8F	Apple, Inc.
E4:E0:A6	Apple, Inc.
E4:E1:12	Texas Instruments
E4:E4:AB	Apple, Inc.
E4:F0:42	Google, Inc.
E4:F5:8E	Schneider Electric USA
E4:FA:5B	Texas Instruments
E8:04:0B	Apple, Inc.
E8:06:88	Apple, Inc.
E8:06:90	Espressif Inc.
E8:1C:D8	Apple, Inc.
E8:31:CD	Espressif Inc.
E8:36:17	Apple, Inc.
E8:4A:78	Apple, Inc.
E8:4C:4A	Amazon Technologies Inc.
E8:5F:02	Apple, Inc.
E8:68:E7	Espressif Inc.
E8:6B:EA	Espressif Inc.
E8:78:65	Apple, Inc.
E8:7F:95	Apple, Inc.
E8:80:2E	Apple, Inc.
E8:81:52	Apple, Inc.
E8:85:4B	Apple, Inc.
E8:8D:28	Apple, Inc.
E8:9F:6D	Espressif Inc.
E8:9F:80	Belkin International Inc.
E8:A7:30	Apple, Inc.
E8:B2:AC	Apple, Inc.
E8:D5:2B	Google, Inc.
E8:D8:7E	Amazon Technologies Inc.
E8:DB:84	Espressif Inc.
E8:E0:7E	Silicon Laboratories
E8:EB:11	Texas Instruments
E8:EB:1B	Microchip Technology Inc.
E8:FB:E9	Apple, Inc.
E8:FF:F4	Apple, Inc.
EC:09:C9	Texas Instruments
EC:0D:51	Apple, Inc.
EC:0D:E4	Amazon Technologies Inc.
EC:11:27	Texas Instruments
EC:1A:59	Belkin International Inc.
EC:1B:BD	Silicon Laboratories
EC:24:B8	Texas Instruments
EC:26:51	Apple, Inc.
EC:28:D3	Apple, Inc.
EC:2B:EB	Amazon Technologies Inc.
EC:2C:73	Apple, Inc.
EC:2C:E2	Apple, Inc.
EC:35:86	Apple, Inc.
EC:42:CC	Apple, Inc.
EC:46:54	Apple, Inc.
EC:62:60	Espressif Inc.
EC:64:C9	Espressif Inc.
EC:73:79	Apple, Inc.
EC:81:50	Apple, Inc.
EC:85:2F	Apple, Inc.
EC:8A:C4	Amazon Technologies Inc.
EC:94:CB	Espressif Inc.
EC:97:A2	Apple, Inc.
EC:97:E0	Hangzhou Ezviz Software Co.,Ltd.
EC:9A:34	Texas Instruments
EC:A1:38	Amazon Technologies Inc.
EC:A9:07	Apple, Inc.
EC:AD:B8	Apple, Inc.
EC:B5:FA	Philips Lighting BV
EC:BF:D0	Texas Instruments
EC:C9:FF	Espressif Inc.
EC:CE:D7	Apple, Inc.
EC:DA:3B	Espressif Inc.
EC:E3:34	Espressif Inc.
EC:F6:4C	Silicon Laboratories
EC:FA:BC	Espressif Inc.
EC:FF:3A	Apple, Inc.
F0:04:E1	Apple, Inc.
F0:08:D1	Espressif Inc.
F0:10:A5	Texas Instruments
F0:18:98	Apple, Inc.
F0:1F:C7	Apple, Inc.
F0:24:75	Apple, Inc.
F0:24:F9	Espressif Inc.
F0:27:2D	Amazon Technologies Inc.
F0:27:A0	Apple, Inc.
F0:2F:4B	Apple, Inc.
F0:2F:9E	Amazon Technologies Inc.
F0:45:DA	Texas Instruments
F0:4A:3D	Bosch Thermotechnik GmbH
F0:4F:7C	Amazon Technologies Inc.
F0:54:94	Honeywell Connected Building
F0:5C:77	Google, Inc.
F0:5C:D5	Apple, Inc.
F0:5E:CD	Texas Instruments
F0:72:EA	Google, Inc.
F0:74:BF	Silicon Laboratories
F0:76:6F	Apple, Inc.
F0:78:07	Apple, Inc.
F0:79:60	Apple, Inc.
F0:81:73	Amazon Technologies Inc.
F0:82:C0	Silicon Laboratories
F0:98:9D	Apple, Inc.
F0:99:B6	Apple, Inc.
F0:99:BF	Apple, Inc.
F0:9E:9E	Espressif Inc.
F0:A2:25	Amazon Technologies Inc.
F0:A3:5A	Apple, Inc.
F0:B0:E7	Apple, Inc.
F0:B3:EC	Apple, Inc.
F0:B4:79	Apple, Inc.
F0:B5:D1	Texas Instruments
F0:C1:F1	Apple, Inc.
F0:C3:71	Apple, Inc.
F0:C7:25	Apple, Inc.
F0:C7:7F	Texas Instruments
F0:CB:A1	Apple, Inc.
F0:D1:A9	Apple, Inc.
F0:D2:F1	Amazon Technologies Inc.
F0:D3:1F	Apple, Inc.
F0:D6:35	Apple, Inc.
F0:D7:93	Apple, Inc.
F0:DB:E2	Apple, Inc.
F0:DB:F8	Apple, Inc.
F0:DC:E2	Apple, Inc.
F0:EE:7A	Apple, Inc.
F0:EF:86	Google, Inc.
F0:F0:A4	Amazon Technologies Inc.
F0:F5:BD	Espressif Inc.
F0:F6:1C	Apple, Inc.
F0:F8:F2	Texas Instruments
F0:FD:45	Silicon Laboratories
F4:03:04	Google, Inc.
F4:03:2A	Amazon Technologies Inc.
F4:06:16	Apple, Inc.
F4:0E:01	Apple, Inc.
F4:0F:24	Apple, Inc.
F4:12:FA	Espressif Inc.
F4:1B:A1	Apple, Inc.
F4:21:CA	Apple, Inc.
F4:31:C3	Apple, Inc.
F4:34:F0	Apple, Inc.
F4:37:B7	Apple, Inc.
F4:39:A6	Apple, Inc.
F4:52:93	Apple, Inc.
F4:5C:89	Apple, Inc.
F4:5E:AB	Texas Instruments
F4:60:77	Texas Instruments
F4:63:5A	NXP Semiconductor (Tianjin) LTD.
F4:65:0B	Espressif Inc.
F4:65:A6	Apple, Inc.
F4:84:4C	Texas Instruments
F4:A3:10	Apple, Inc.
F4:AF:E7	Apple, Inc.
F4:B3:B1	Silicon Laboratories
F4:B8:5E	Texas Instruments
F4:B8:98	Texas Instruments
F4:BE:EC	Apple, Inc.
F4:CB:E7	Apple, Inc.
F4:CE:36	Nordic Semiconductor ASA
F4:CF:A2	Espressif Inc.
F4:D4:88	Apple, Inc.
F4:DB:E3	Apple, Inc.
F4:E1:1E	Texas Instruments
F4:E8:C7	Apple, Inc.
F4:F1:5A	Apple, Inc.
F4:F5:D8	Google, Inc.
F4:F5:E8	Google, Inc.
F4:F9:51	Apple, Inc.
F4:FC:32	Texas Instruments
F4:FE:3E	Apple, Inc.
F8:03:77	Apple, Inc.
F8:0F:F9	Google, Inc.
F8:10:93	Apple, Inc.
F8:17:2D	Tuya Smart Inc.
F8:1A:2B	Google, Inc.
F8:1E:DF	Apple, Inc.
F8:27:93	Apple, Inc.
F8:2D:7C	Apple, Inc.
F8:2E:0C	Texas Instruments
F8:30:02	Texas Instruments
F8:33:31	Texas Instruments
F8:36:9B	Texas Instruments
F8:38:80	Apple, Inc.
F8:42:88	Apple, Inc.
F8:44:77	Silicon Laboratories
F8:4D:89	Apple, Inc.
F8:4E:73	Apple, Inc.
F8:54:B8	Amazon Technologies Inc.
F8:55:48	Texas Instruments
F8:62:14	Apple, Inc.
F8:66:5A	Apple, Inc.
F8:6F:C1	Apple, Inc.
F8:71:A6	Apple, Inc.
F8:73:DF	Apple, Inc.
F8:7D:76	Apple, Inc.
F8:87:F1	Apple, Inc.
F8:8A:5E	Texas Instruments
F8:8F:CA	Google, Inc.
F8:91:6F	Texas Instruments
F8:95:EA	Apple, Inc.
F8:B1:DD	Apple, Inc.
F8:B3:B7	Espressif Inc.
F8:C3:CC	Apple, Inc.
F8:E5:CE	Apple, Inc.
F8:E9:4E	Apple, Inc.
F8:F5:8C	Apple, Inc.
F8:FB:90	Texas Instruments
F8:FC:E1	Amazon Technologies Inc.
F8:FF:C2	Apple, Inc.
FC:01:2C	Espressif Inc.
FC:0F:4B	Texas Instruments
FC:0F:E7	Microchip Technology Inc.
FC:18:3C	Apple, Inc.
FC:1D:43	Apple, Inc.
FC:25:3F	Apple, Inc.
FC:2A:9C	Apple, Inc.
FC:31:5D	Apple, Inc.
FC:3C:D7	Tuya Smart Inc.
FC:41:16	Google, Inc.
FC:45:C3	Texas Instruments
FC:47:D8	Apple, Inc.
FC:49:2D	Amazon Technologies Inc.
FC:4D:6A	Silicon Laboratories
FC:4E:A4	Apple, Inc.
FC:55:57	Apple, Inc.
FC:65:DE	Amazon Technologies Inc.
FC:66:CF	Apple, Inc.
FC:67:1F	Tuya Smart Inc.
FC:69:47	Texas Instruments
FC:91:5D	Google, Inc.
FC:9C:A7	Apple, Inc.
FC:A1:83	Amazon Technologies Inc.
FC:A5:C8	Apple, Inc.
FC:A6:67	Amazon Technologies Inc.
FC:A8:9B	Texas Instruments
FC:AA:81	Apple, Inc.
FC:B4:67	Espressif Inc.
FC:B6:D8	Apple, Inc.
FC:C2:3D	Atmel Corporation
FC:D6:BD	Robert Bosch GmbH
FC:D7:49	Amazon Technologies Inc.
FC:D8:48	Apple, Inc.
FC:DE:C5	Texas Instruments
FC:E2:6C	Apple, Inc.
FC:E8:C0	Espressif Inc.
FC:E9:98	Apple, Inc.
FC:E9:D8	Amazon Technologies Inc.
FC:F5:C4	Espressif Inc.
FC:FC:48	Apple, Inc.
